### Training FastDVDnet denoiser model ###
> Parameters:
	batch_size: 64
	epochs: 80
	resume_training: False
	milestone: [50, 60]
	lr: 0.001
	no_orthog: False
	save_every: 10
	save_every_epochs: 5
	patch_size: 96
	temp_patch_size: 5
	max_number_patches: 384000
	log_dir: logs/thermal_constant_nm
	train_noisy_dir: /mnt/data/users/smalayath/fastdvdnetFORK/thermal_data/noisy
	train_clean_dir: /mnt/data/users/smalayath/fastdvdnetFORK/thermal_data/clean
	val_noisy_dir: /mnt/data/users/smalayath/fastdvdnetFORK/thermal_val/thermal_val_noisy
	val_clean_dir: /mnt/data/users/smalayath/fastdvdnetFORK/thermal_val/thermal_val_clean


> Loading datasets ...
Preloading sequences:   0%|          | 0/10 [00:00<?, ?it/s][Preload] LOADED: seq_0  frames=207 dtype=uint16
Preloading sequences:  10%|#         | 1/10 [00:04<00:40,  4.49s/it][Preload] LOADED: seq_1  frames=427 dtype=uint16
Preloading sequences:  20%|##        | 2/10 [00:13<00:57,  7.13s/it][Preload] LOADED: seq_10  frames=101 dtype=uint16
Preloading sequences:  30%|###       | 3/10 [00:15<00:34,  4.94s/it][Preload] LOADED: seq_11  frames=139 dtype=uint16
Preloading sequences:  40%|####      | 4/10 [00:18<00:25,  4.19s/it][Preload] LOADED: seq_12  frames=83 dtype=uint16
Preloading sequences:  50%|#####     | 5/10 [00:20<00:16,  3.34s/it][Preload] LOADED: seq_3  frames=376 dtype=uint16
Preloading sequences:  60%|######    | 6/10 [00:28<00:19,  4.99s/it][Preload] LOADED: seq_4  frames=280 dtype=uint16
Preloading sequences:  70%|#######   | 7/10 [00:34<00:15,  5.22s/it][Preload] LOADED: seq_6  frames=251 dtype=uint16
Preloading sequences:  80%|########  | 8/10 [00:39<00:10,  5.28s/it][Preload] LOADED: seq_7  frames=178 dtype=uint16
Preloading sequences:  90%|######### | 9/10 [00:43<00:04,  4.76s/it][Preload] LOADED: seq_8  frames=127 dtype=uint16
Preloading sequences: 100%|##########| 10/10 [00:46<00:00,  4.12s/it]Preloading sequences: 100%|##########| 10/10 [00:46<00:00,  4.63s/it]
[Preload] Summary: loaded=10, skipped_no_files=0, skipped_no_common=0, skipped_errors=0
	# of training samples: 384000

[epoch 8][381/6000] loss: 0.0016 PSNR_train: 0.0000
[epoch 8][391/6000] loss: 0.0056 PSNR_train: 0.0000
[epoch 8][401/6000] loss: 0.0060 PSNR_train: 0.0000
[epoch 8][411/6000] loss: 0.0018 PSNR_train: 0.0000
[epoch 8][421/6000] loss: 0.0035 PSNR_train: 0.0000
[epoch 8][431/6000] loss: 0.0022 PSNR_train: 0.0000
[epoch 8][441/6000] loss: 0.0028 PSNR_train: 0.0000
[epoch 8][451/6000] loss: 0.0052 PSNR_train: 0.0000
[epoch 8][461/6000] loss: 0.0049 PSNR_train: 0.0000
[epoch 8][471/6000] loss: 0.0075 PSNR_train: 0.0000
[epoch 8][481/6000] loss: 0.0044 PSNR_train: 0.0000
[epoch 8][491/6000] loss: 0.0082 PSNR_train: 0.0000
[epoch 8][501/6000] loss: 0.0029 PSNR_train: 0.0000
[epoch 8][511/6000] loss: 0.0150 PSNR_train: 0.0000
[epoch 8][521/6000] loss: 0.0057 PSNR_train: 0.0000
[epoch 8][531/6000] loss: 0.0042 PSNR_train: 0.0000
[epoch 8][541/6000] loss: 0.0045 PSNR_train: 0.0000
[epoch 8][551/6000] loss: 0.0093 PSNR_train: 0.0000
[epoch 8][561/6000] loss: 0.0077 PSNR_train: 0.0000
[epoch 8][571/6000] loss: 0.0062 PSNR_train: 0.0000
[epoch 8][581/6000] loss: 0.0024 PSNR_train: 0.0000
[epoch 8][591/6000] loss: 0.0031 PSNR_train: 0.0000
[epoch 8][601/6000] loss: 0.0031 PSNR_train: 0.0000
[epoch 8][611/6000] loss: 0.0023 PSNR_train: 0.0000
[epoch 8][621/6000] loss: 0.0046 PSNR_train: 0.0000
[epoch 8][631/6000] loss: 0.0023 PSNR_train: 0.0000
[epoch 8][641/6000] loss: 0.0016 PSNR_train: 0.0000
[epoch 8][651/6000] loss: 0.0030 PSNR_train: 0.0000
[epoch 8][661/6000] loss: 0.0096 PSNR_train: 0.0000
[epoch 8][671/6000] loss: 0.0064 PSNR_train: 0.0000
[epoch 8][681/6000] loss: 0.0028 PSNR_train: 0.0000
[epoch 8][691/6000] loss: 0.0044 PSNR_train: 0.0000
[epoch 8][701/6000] loss: 0.0113 PSNR_train: 0.0000
[epoch 8][711/6000] loss: 0.0085 PSNR_train: 0.0000
[epoch 8][721/6000] loss: 0.0027 PSNR_train: 0.0000
[epoch 8][731/6000] loss: 0.0052 PSNR_train: 0.0000
[epoch 8][741/6000] loss: 0.0060 PSNR_train: 0.0000
[epoch 8][751/6000] loss: 0.0034 PSNR_train: 0.0000
[epoch 8][761/6000] loss: 0.0031 PSNR_train: 0.0000
[epoch 8][771/6000] loss: 0.0046 PSNR_train: 0.0000
[epoch 8][781/6000] loss: 0.0054 PSNR_train: 0.0000
[epoch 8][791/6000] loss: 0.0026 PSNR_train: 0.0000
[epoch 8][801/6000] loss: 0.0028 PSNR_train: 0.0000
[epoch 8][811/6000] loss: 0.0028 PSNR_train: 0.0000
[epoch 8][821/6000] loss: 0.0030 PSNR_train: 0.0000
[epoch 8][831/6000] loss: 0.0028 PSNR_train: 0.0000
[epoch 8][841/6000] loss: 0.0046 PSNR_train: 0.0000
[epoch 8][851/6000] loss: 0.0039 PSNR_train: 0.0000
[epoch 8][861/6000] loss: 0.0041 PSNR_train: 0.0000
[epoch 8][871/6000] loss: 0.0033 PSNR_train: 0.0000
[epoch 8][881/6000] loss: 0.0025 PSNR_train: 0.0000
[epoch 8][891/6000] loss: 0.0083 PSNR_train: 0.0000
[epoch 8][901/6000] loss: 0.0106 PSNR_train: 0.0000
[epoch 8][911/6000] loss: 0.0029 PSNR_train: 0.0000
[epoch 8][921/6000] loss: 0.0014 PSNR_train: 0.0000
[epoch 8][931/6000] loss: 0.0041 PSNR_train: 0.0000
[epoch 8][941/6000] loss: 0.0064 PSNR_train: 0.0000
[epoch 8][951/6000] loss: 0.0084 PSNR_train: 0.0000
[epoch 8][961/6000] loss: 0.0052 PSNR_train: 0.0000
[epoch 8][971/6000] loss: 0.0053 PSNR_train: 0.0000
[epoch 8][981/6000] loss: 0.0076 PSNR_train: 0.0000
[epoch 8][991/6000] loss: 0.0033 PSNR_train: 0.0000
[epoch 8][1001/6000] loss: 0.0021 PSNR_train: 0.0000
[epoch 8][1011/6000] loss: 0.0084 PSNR_train: 0.0000
[epoch 8][1021/6000] loss: 0.0032 PSNR_train: 0.0000
[epoch 8][1031/6000] loss: 0.0164 PSNR_train: 0.0000
[epoch 8][1041/6000] loss: 0.0019 PSNR_train: 0.0000
[epoch 8][1051/6000] loss: 0.0042 PSNR_train: 0.0000
[epoch 8][1061/6000] loss: 0.0044 PSNR_train: 0.0000
[epoch 8][1071/6000] loss: 0.0061 PSNR_train: 0.0000
[epoch 8][1081/6000] loss: 0.0038 PSNR_train: 0.0000
[epoch 8][1091/6000] loss: 0.0038 PSNR_train: 0.0000
[epoch 8][1101/6000] loss: 0.0018 PSNR_train: 0.0000
[epoch 8][1111/6000] loss: 0.0020 PSNR_train: 0.0000
[epoch 8][1121/6000] loss: 0.0024 PSNR_train: 0.0000
[epoch 8][1131/6000] loss: 0.0043 PSNR_train: 0.0000
[epoch 8][1141/6000] loss: 0.0024 PSNR_train: 0.0000
[epoch 8][1151/6000] loss: 0.0062 PSNR_train: 0.0000
[epoch 8][1161/6000] loss: 0.0045 PSNR_train: 0.0000
[epoch 8][1171/6000] loss: 0.0041 PSNR_train: 0.0000
[epoch 8][1181/6000] loss: 0.0022 PSNR_train: 0.0000
[epoch 8][1191/6000] loss: 0.0033 PSNR_train: 0.0000
[epoch 8][1201/6000] loss: 0.0025 PSNR_train: 0.0000
[epoch 8][1211/6000] loss: 0.0049 PSNR_train: 0.0000
[epoch 8][1221/6000] loss: 0.0043 PSNR_train: 0.0000
[epoch 8][1231/6000] loss: 0.0032 PSNR_train: 0.0000
[epoch 8][1241/6000] loss: 0.0054 PSNR_train: 0.0000
[epoch 8][1251/6000] loss: 0.0039 PSNR_train: 0.0000
[epoch 8][1261/6000] loss: 0.0026 PSNR_train: 0.0000
[epoch 8][1271/6000] loss: 0.0051 PSNR_train: 0.0000
[epoch 8][1281/6000] loss: 0.0038 PSNR_train: 0.0000
[epoch 8][1291/6000] loss: 0.0041 PSNR_train: 0.0000
[epoch 8][1301/6000] loss: 0.0098 PSNR_train: 0.0000
[epoch 8][1311/6000] loss: 0.0080 PSNR_train: 0.0000
[epoch 8][1321/6000] loss: 0.0038 PSNR_train: 0.0000
[epoch 8][1331/6000] loss: 0.0017 PSNR_train: 0.0000
[epoch 8][1341/6000] loss: 0.0027 PSNR_train: 0.0000
[epoch 8][1351/6000] loss: 0.0025 PSNR_train: 0.0000
[epoch 8][1361/6000] loss: 0.0035 PSNR_train: 0.0000
[epoch 8][1371/6000] loss: 0.0038 PSNR_train: 0.0000
[epoch 8][1381/6000] loss: 0.0056 PSNR_train: 0.0000
[epoch 8][1391/6000] loss: 0.0052 PSNR_train: 0.0000
[epoch 8][1401/6000] loss: 0.0030 PSNR_train: 0.0000
[epoch 8][1411/6000] loss: 0.0020 PSNR_train: 0.0000
[epoch 8][1421/6000] loss: 0.0054 PSNR_train: 0.0000
[epoch 8][1431/6000] loss: 0.0019 PSNR_train: 0.0000
[epoch 8][1441/6000] loss: 0.0030 PSNR_train: 0.0000
[epoch 8][1451/6000] loss: 0.0062 PSNR_train: 0.0000
[epoch 8][1461/6000] loss: 0.0062 PSNR_train: 0.0000
[epoch 8][1471/6000] loss: 0.0101 PSNR_train: 0.0000
[epoch 8][1481/6000] loss: 0.0085 PSNR_train: 0.0000
[epoch 8][1491/6000] loss: 0.0077 PSNR_train: 0.0000
[epoch 8][1501/6000] loss: 0.0052 PSNR_train: 0.0000
[epoch 8][1511/6000] loss: 0.0079 PSNR_train: 0.0000
[epoch 8][1521/6000] loss: 0.0066 PSNR_train: 0.0000
[epoch 8][1531/6000] loss: 0.0035 PSNR_train: 0.0000
[epoch 8][1541/6000] loss: 0.0021 PSNR_train: 0.0000
[epoch 8][1551/6000] loss: 0.0028 PSNR_train: 0.0000
[epoch 8][1561/6000] loss: 0.0071 PSNR_train: 0.0000
[epoch 8][1571/6000] loss: 0.0061 PSNR_train: 0.0000
[epoch 8][1581/6000] loss: 0.0042 PSNR_train: 0.0000
[epoch 8][1591/6000] loss: 0.0036 PSNR_train: 0.0000
[epoch 8][1601/6000] loss: 0.0050 PSNR_train: 0.0000
[epoch 8][1611/6000] loss: 0.0030 PSNR_train: 0.0000
[epoch 8][1621/6000] loss: 0.0029 PSNR_train: 0.0000
[epoch 8][1631/6000] loss: 0.0036 PSNR_train: 0.0000
[epoch 8][1641/6000] loss: 0.0074 PSNR_train: 0.0000
[epoch 8][1651/6000] loss: 0.0070 PSNR_train: 0.0000
[epoch 8][1661/6000] loss: 0.0031 PSNR_train: 0.0000
[epoch 8][1671/6000] loss: 0.0031 PSNR_train: 0.0000
[epoch 8][1681/6000] loss: 0.0024 PSNR_train: 0.0000
[epoch 8][1691/6000] loss: 0.0069 PSNR_train: 0.0000
[epoch 8][1701/6000] loss: 0.0052 PSNR_train: 0.0000
[epoch 8][1711/6000] loss: 0.0063 PSNR_train: 0.0000
[epoch 8][1721/6000] loss: 0.0057 PSNR_train: 0.0000
[epoch 8][1731/6000] loss: 0.0038 PSNR_train: 0.0000
[epoch 8][1741/6000] loss: 0.0076 PSNR_train: 0.0000
[epoch 8][1751/6000] loss: 0.0059 PSNR_train: 0.0000
[epoch 8][1761/6000] loss: 0.0033 PSNR_train: 0.0000
[epoch 8][1771/6000] loss: 0.0028 PSNR_train: 0.0000
[epoch 8][1781/6000] loss: 0.0050 PSNR_train: 0.0000
[epoch 8][1791/6000] loss: 0.0029 PSNR_train: 0.0000
[epoch 8][1801/6000] loss: 0.0022 PSNR_train: 0.0000
[epoch 8][1811/6000] loss: 0.0085 PSNR_train: 0.0000
[epoch 8][1821/6000] loss: 0.0089 PSNR_train: 0.0000
[epoch 8][1831/6000] loss: 0.0034 PSNR_train: 0.0000
[epoch 8][1841/6000] loss: 0.0304 PSNR_train: 0.0000
[epoch 8][1851/6000] loss: 0.0171 PSNR_train: 0.0000
[epoch 8][1861/6000] loss: 0.0095 PSNR_train: 0.0000
[epoch 8][1871/6000] loss: 0.0038 PSNR_train: 0.0000
[epoch 8][1881/6000] loss: 0.0059 PSNR_train: 0.0000
[epoch 8][1891/6000] loss: 0.0050 PSNR_train: 0.0000
[epoch 8][1901/6000] loss: 0.0028 PSNR_train: 0.0000
[epoch 8][1911/6000] loss: 0.0023 PSNR_train: 0.0000
[epoch 8][1921/6000] loss: 0.0022 PSNR_train: 0.0000
[epoch 8][1931/6000] loss: 0.0030 PSNR_train: 0.0000
[epoch 8][1941/6000] loss: 0.0053 PSNR_train: 0.0000
[epoch 8][1951/6000] loss: 0.0080 PSNR_train: 0.0000
[epoch 8][1961/6000] loss: 0.0030 PSNR_train: 0.0000
[epoch 8][1971/6000] loss: 0.0050 PSNR_train: 0.0000
[epoch 8][1981/6000] loss: 0.0046 PSNR_train: 0.0000
[epoch 8][1991/6000] loss: 0.0046 PSNR_train: 0.0000
[epoch 8][2001/6000] loss: 0.0024 PSNR_train: 0.0000
[epoch 8][2011/6000] loss: 0.0017 PSNR_train: 0.0000
[epoch 8][2021/6000] loss: 0.0028 PSNR_train: 0.0000
[epoch 8][2031/6000] loss: 0.0021 PSNR_train: 0.0000
[epoch 8][2041/6000] loss: 0.0024 PSNR_train: 0.0000
[epoch 8][2051/6000] loss: 0.0021 PSNR_train: 0.0000
[epoch 8][2061/6000] loss: 0.0019 PSNR_train: 0.0000
[epoch 8][2071/6000] loss: 0.0027 PSNR_train: 0.0000
[epoch 8][2081/6000] loss: 0.0014 PSNR_train: 0.0000
[epoch 8][2091/6000] loss: 0.0035 PSNR_train: 0.0000
[epoch 8][2101/6000] loss: 0.0048 PSNR_train: 0.0000
[epoch 8][2111/6000] loss: 0.0021 PSNR_train: 0.0000
[epoch 8][2121/6000] loss: 0.0043 PSNR_train: 0.0000
[epoch 8][2131/6000] loss: 0.0031 PSNR_train: 0.0000
[epoch 8][2141/6000] loss: 0.0048 PSNR_train: 0.0000
[epoch 8][2151/6000] loss: 0.0036 PSNR_train: 0.0000
[epoch 8][2161/6000] loss: 0.0034 PSNR_train: 0.0000
[epoch 8][2171/6000] loss: 0.0020 PSNR_train: 0.0000
[epoch 8][2181/6000] loss: 0.0017 PSNR_train: 0.0000
[epoch 8][2191/6000] loss: 0.0017 PSNR_train: 0.0000
[epoch 8][2201/6000] loss: 0.0019 PSNR_train: 0.0000
[epoch 8][2211/6000] loss: 0.0027 PSNR_train: 0.0000
[epoch 8][2221/6000] loss: 0.0025 PSNR_train: 0.0000
[epoch 8][2231/6000] loss: 0.0036 PSNR_train: 0.0000
[epoch 8][2241/6000] loss: 0.0024 PSNR_train: 0.0000
[epoch 8][2251/6000] loss: 0.0035 PSNR_train: 0.0000
[epoch 8][2261/6000] loss: 0.0029 PSNR_train: 0.0000
[epoch 8][2271/6000] loss: 0.0044 PSNR_train: 0.0000
[epoch 8][2281/6000] loss: 0.0062 PSNR_train: 0.0000
[epoch 8][2291/6000] loss: 0.0033 PSNR_train: 0.0000
[epoch 8][2301/6000] loss: 0.0047 PSNR_train: 0.0000
[epoch 8][2311/6000] loss: 0.0417 PSNR_train: 0.0000
[epoch 8][2321/6000] loss: 0.0571 PSNR_train: 0.0000
[epoch 8][2331/6000] loss: 0.0252 PSNR_train: 0.0000
[epoch 8][2341/6000] loss: 0.0229 PSNR_train: 0.0000
[epoch 8][2351/6000] loss: 0.0109 PSNR_train: 0.0000
[epoch 8][2361/6000] loss: 0.0112 PSNR_train: 0.0000
[epoch 8][2371/6000] loss: 0.0173 PSNR_train: 0.0000
[epoch 8][2381/6000] loss: 0.0108 PSNR_train: 0.0000
[epoch 8][2391/6000] loss: 0.0102 PSNR_train: 0.0000
[epoch 8][2401/6000] loss: 0.0025 PSNR_train: 0.0000
[epoch 8][2411/6000] loss: 0.0110 PSNR_train: 0.0000
[epoch 8][2421/6000] loss: 0.0136 PSNR_train: 0.0000
[epoch 8][2431/6000] loss: 0.0100 PSNR_train: 0.0000
[epoch 8][2441/6000] loss: 0.0051 PSNR_train: 0.0000
[epoch 8][2451/6000] loss: 0.0067 PSNR_train: 0.0000
[epoch 8][2461/6000] loss: 0.0101 PSNR_train: 0.0000
[epoch 8][2471/6000] loss: 0.0021 PSNR_train: 0.0000
[epoch 8][2481/6000] loss: 0.0044 PSNR_train: 0.0000
[epoch 8][2491/6000] loss: 0.0066 PSNR_train: 0.0000
[epoch 8][2501/6000] loss: 0.0092 PSNR_train: 0.0000
[epoch 8][2511/6000] loss: 0.0022 PSNR_train: 0.0000
[epoch 8][2521/6000] loss: 0.0116 PSNR_train: 0.0000
[epoch 8][2531/6000] loss: 0.0047 PSNR_train: 0.0000
[epoch 8][2541/6000] loss: 0.0036 PSNR_train: 0.0000
[epoch 8][2551/6000] loss: 0.0039 PSNR_train: 0.0000
[epoch 8][2561/6000] loss: 0.0034 PSNR_train: 0.0000
[epoch 8][2571/6000] loss: 0.0090 PSNR_train: 0.0000
[epoch 8][2581/6000] loss: 0.0075 PSNR_train: 0.0000
[epoch 8][2591/6000] loss: 0.0051 PSNR_train: 0.0000
[epoch 8][2601/6000] loss: 0.0018 PSNR_train: 0.0000
[epoch 8][2611/6000] loss: 0.0017 PSNR_train: 0.0000
[epoch 8][2621/6000] loss: 0.0017 PSNR_train: 0.0000
[epoch 8][2631/6000] loss: 0.0042 PSNR_train: 0.0000
[epoch 8][2641/6000] loss: 0.0024 PSNR_train: 0.0000
[epoch 8][2651/6000] loss: 0.0062 PSNR_train: 0.0000
[epoch 8][2661/6000] loss: 0.0064 PSNR_train: 0.0000
[epoch 8][2671/6000] loss: 0.0020 PSNR_train: 0.0000
[epoch 8][2681/6000] loss: 0.0025 PSNR_train: 0.0000
[epoch 8][2691/6000] loss: 0.0046 PSNR_train: 0.0000
[epoch 8][2701/6000] loss: 0.0025 PSNR_train: 0.0000
[epoch 8][2711/6000] loss: 0.0041 PSNR_train: 0.0000
[epoch 8][2721/6000] loss: 0.0017 PSNR_train: 0.0000
[epoch 8][2731/6000] loss: 0.0024 PSNR_train: 0.0000
[epoch 8][2741/6000] loss: 0.0037 PSNR_train: 0.0000
[epoch 8][2751/6000] loss: 0.0051 PSNR_train: 0.0000
[epoch 8][2761/6000] loss: 0.0024 PSNR_train: 0.0000
[epoch 8][2771/6000] loss: 0.0032 PSNR_train: 0.0000
[epoch 8][2781/6000] loss: 0.0019 PSNR_train: 0.0000
[epoch 8][2791/6000] loss: 0.0015 PSNR_train: 0.0000
[epoch 8][2801/6000] loss: 0.0055 PSNR_train: 0.0000
[epoch 8][2811/6000] loss: 0.0046 PSNR_train: 0.0000
[epoch 8][2821/6000] loss: 0.0026 PSNR_train: 0.0000
[epoch 8][2831/6000] loss: 0.0033 PSNR_train: 0.0000
[epoch 8][2841/6000] loss: 0.0050 PSNR_train: 0.0000
[epoch 8][2851/6000] loss: 0.0040 PSNR_train: 0.0000
[epoch 8][2861/6000] loss: 0.0029 PSNR_train: 0.0000
[epoch 8][2871/6000] loss: 0.0045 PSNR_train: 0.0000
[epoch 8][2881/6000] loss: 0.0040 PSNR_train: 0.0000
[epoch 8][2891/6000] loss: 0.0019 PSNR_train: 0.0000
[epoch 8][2901/6000] loss: 0.0018 PSNR_train: 0.0000
[epoch 8][2911/6000] loss: 0.0027 PSNR_train: 0.0000
[epoch 8][2921/6000] loss: 0.0014 PSNR_train: 0.0000
[epoch 8][2931/6000] loss: 0.0029 PSNR_train: 0.0000
[epoch 8][2941/6000] loss: 0.0016 PSNR_train: 0.0000
[epoch 8][2951/6000] loss: 0.0028 PSNR_train: 0.0000
[epoch 8][2961/6000] loss: 0.0019 PSNR_train: 0.0000
[epoch 8][2971/6000] loss: 0.0035 PSNR_train: 0.0000
[epoch 8][2981/6000] loss: 0.0036 PSNR_train: 0.0000
[epoch 8][2991/6000] loss: 0.0021 PSNR_train: 0.0000
[epoch 8][3001/6000] loss: 0.0018 PSNR_train: 0.0000
[epoch 8][3011/6000] loss: 0.0050 PSNR_train: 0.0000
[epoch 8][3021/6000] loss: 0.0033 PSNR_train: 0.0000
[epoch 8][3031/6000] loss: 0.0015 PSNR_train: 0.0000
[epoch 8][3041/6000] loss: 0.0021 PSNR_train: 0.0000
[epoch 8][3051/6000] loss: 0.0018 PSNR_train: 0.0000
[epoch 8][3061/6000] loss: 0.0025 PSNR_train: 0.0000
[epoch 8][3071/6000] loss: 0.0038 PSNR_train: 0.0000
[epoch 8][3081/6000] loss: 0.0084 PSNR_train: 0.0000
[epoch 8][3091/6000] loss: 0.0055 PSNR_train: 0.0000
[epoch 8][3101/6000] loss: 0.0021 PSNR_train: 0.0000
[epoch 8][3111/6000] loss: 0.0037 PSNR_train: 0.0000
[epoch 8][3121/6000] loss: 0.0028 PSNR_train: 0.0000
[epoch 8][3131/6000] loss: 0.0020 PSNR_train: 0.0000
[epoch 8][3141/6000] loss: 0.0020 PSNR_train: 0.0000
[epoch 8][3151/6000] loss: 0.0026 PSNR_train: 0.0000
[epoch 8][3161/6000] loss: 0.0029 PSNR_train: 0.0000
[epoch 8][3171/6000] loss: 0.0021 PSNR_train: 0.0000
[epoch 8][3181/6000] loss: 0.0018 PSNR_train: 0.0000
[epoch 8][3191/6000] loss: 0.0035 PSNR_train: 0.0000
[epoch 8][3201/6000] loss: 0.0016 PSNR_train: 0.0000
[epoch 8][3211/6000] loss: 0.0025 PSNR_train: 0.0000
[epoch 8][3221/6000] loss: 0.0024 PSNR_train: 0.0000
[epoch 8][3231/6000] loss: 0.0047 PSNR_train: 0.0000
[epoch 8][3241/6000] loss: 0.0027 PSNR_train: 0.0000
[epoch 8][3251/6000] loss: 0.0030 PSNR_train: 0.0000
[epoch 8][3261/6000] loss: 0.0014 PSNR_train: 0.0000
[epoch 8][3271/6000] loss: 0.0037 PSNR_train: 0.0000
[epoch 8][3281/6000] loss: 0.0021 PSNR_train: 0.0000
[epoch 8][3291/6000] loss: 0.0022 PSNR_train: 0.0000
[epoch 8][3301/6000] loss: 0.0042 PSNR_train: 0.0000
[epoch 8][3311/6000] loss: 0.0064 PSNR_train: 0.0000
[epoch 8][3321/6000] loss: 0.0023 PSNR_train: 0.0000
[epoch 8][3331/6000] loss: 0.0022 PSNR_train: 0.0000
[epoch 8][3341/6000] loss: 0.0035 PSNR_train: 0.0000
[epoch 8][3351/6000] loss: 0.0025 PSNR_train: 0.0000
[epoch 8][3361/6000] loss: 0.0018 PSNR_train: 0.0000
[epoch 8][3371/6000] loss: 0.0019 PSNR_train: 0.0000
[epoch 8][3381/6000] loss: 0.0041 PSNR_train: 0.0000
[epoch 8][3391/6000] loss: 0.0030 PSNR_train: 0.0000
[epoch 8][3401/6000] loss: 0.0023 PSNR_train: 0.0000
[epoch 8][3411/6000] loss: 0.0034 PSNR_train: 0.0000
[epoch 8][3421/6000] loss: 0.0022 PSNR_train: 0.0000
[epoch 8][3431/6000] loss: 0.0029 PSNR_train: 0.0000
[epoch 8][3441/6000] loss: 0.0019 PSNR_train: 0.0000
[epoch 8][3451/6000] loss: 0.0030 PSNR_train: 0.0000
[epoch 8][3461/6000] loss: 0.0024 PSNR_train: 0.0000
[epoch 8][3471/6000] loss: 0.0023 PSNR_train: 0.0000
[epoch 8][3481/6000] loss: 0.0033 PSNR_train: 0.0000
[epoch 8][3491/6000] loss: 0.0020 PSNR_train: 0.0000
[epoch 8][3501/6000] loss: 0.0021 PSNR_train: 0.0000
[epoch 8][3511/6000] loss: 0.0018 PSNR_train: 0.0000
[epoch 8][3521/6000] loss: 0.0027 PSNR_train: 0.0000
[epoch 8][3531/6000] loss: 0.0015 PSNR_train: 0.0000
[epoch 8][3541/6000] loss: 0.0021 PSNR_train: 0.0000
[epoch 8][3551/6000] loss: 0.0029 PSNR_train: 0.0000
[epoch 8][3561/6000] loss: 0.0063 PSNR_train: 0.0000
[epoch 8][3571/6000] loss: 0.0054 PSNR_train: 0.0000
[epoch 8][3581/6000] loss: 0.0094 PSNR_train: 0.0000
[epoch 8][3591/6000] loss: 0.0056 PSNR_train: 0.0000
[epoch 8][3601/6000] loss: 0.0022 PSNR_train: 0.0000
[epoch 8][3611/6000] loss: 0.0023 PSNR_train: 0.0000
[epoch 8][3621/6000] loss: 0.0019 PSNR_train: 0.0000
[epoch 8][3631/6000] loss: 0.0025 PSNR_train: 0.0000
[epoch 8][3641/6000] loss: 0.0065 PSNR_train: 0.0000
[epoch 8][3651/6000] loss: 0.0027 PSNR_train: 0.0000
[epoch 8][3661/6000] loss: 0.0056 PSNR_train: 0.0000
[epoch 8][3671/6000] loss: 0.0019 PSNR_train: 0.0000
[epoch 8][3681/6000] loss: 0.0021 PSNR_train: 0.0000
[epoch 8][3691/6000] loss: 0.0013 PSNR_train: 0.0000
[epoch 8][3701/6000] loss: 0.0021 PSNR_train: 0.0000
[epoch 8][3711/6000] loss: 0.0027 PSNR_train: 0.0000
[epoch 8][3721/6000] loss: 0.0026 PSNR_train: 0.0000
[epoch 8][3731/6000] loss: 0.0065 PSNR_train: 0.0000
[epoch 8][3741/6000] loss: 0.0015 PSNR_train: 0.0000
[epoch 8][3751/6000] loss: 0.0016 PSNR_train: 0.0000
[epoch 8][3761/6000] loss: 0.0038 PSNR_train: 0.0000
[epoch 8][3771/6000] loss: 0.0044 PSNR_train: 0.0000
[epoch 8][3781/6000] loss: 0.0032 PSNR_train: 0.0000
[epoch 8][3791/6000] loss: 0.0072 PSNR_train: 0.0000
[epoch 8][3801/6000] loss: 0.0021 PSNR_train: 0.0000
[epoch 8][3811/6000] loss: 0.0017 PSNR_train: 0.0000
[epoch 8][3821/6000] loss: 0.0021 PSNR_train: 0.0000
[epoch 8][3831/6000] loss: 0.0026 PSNR_train: 0.0000
[epoch 8][3841/6000] loss: 0.0048 PSNR_train: 0.0000
[epoch 8][3851/6000] loss: 0.0052 PSNR_train: 0.0000
[epoch 8][3861/6000] loss: 0.0046 PSNR_train: 0.0000
[epoch 8][3871/6000] loss: 0.0023 PSNR_train: 0.0000
[epoch 8][3881/6000] loss: 0.0038 PSNR_train: 0.0000
[epoch 8][3891/6000] loss: 0.0025 PSNR_train: 0.0000
[epoch 8][3901/6000] loss: 0.0036 PSNR_train: 0.0000
[epoch 8][3911/6000] loss: 0.0024 PSNR_train: 0.0000
[epoch 8][3921/6000] loss: 0.0048 PSNR_train: 0.0000
[epoch 8][3931/6000] loss: 0.0020 PSNR_train: 0.0000
[epoch 8][3941/6000] loss: 0.0018 PSNR_train: 0.0000
[epoch 8][3951/6000] loss: 0.0015 PSNR_train: 0.0000
[epoch 8][3961/6000] loss: 0.0018 PSNR_train: 0.0000
[epoch 8][3971/6000] loss: 0.0027 PSNR_train: 0.0000
[epoch 8][3981/6000] loss: 0.0023 PSNR_train: 0.0000
[epoch 8][3991/6000] loss: 0.0026 PSNR_train: 0.0000
[epoch 8][4001/6000] loss: 0.0072 PSNR_train: 0.0000
[epoch 8][4011/6000] loss: 0.0054 PSNR_train: 0.0000
[epoch 8][4021/6000] loss: 0.0061 PSNR_train: 0.0000
[epoch 8][4031/6000] loss: 0.0145 PSNR_train: 0.0000
[epoch 8][4041/6000] loss: 0.0100 PSNR_train: 0.0000
[epoch 8][4051/6000] loss: 0.2063 PSNR_train: 0.0000
[epoch 8][4061/6000] loss: 0.0682 PSNR_train: 0.0000
